customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,time.injuryTime1,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeRedCards,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,aggregatedWinnerCode,coverage,choice_1,choice_X,choice_2
mPsLKjc,3,False,,,,False,11114186,1688335200,floresta-remo,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,11.0,,,100,Ended,finished,Floresta,floresta,Floresta,Football,football,1,0,FLO,False,0,274286,BR,Brazil,[],#52b030,#52b030,#ffffff,Remo,remo,Remo,Football,football,1,0,CDR,False,0,2012,BR,Brazil,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1688342187.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688342188,3.0,BR,BR,,,,,,,2.88,2.8,2.45
kPsHOc,3,False,,,,False,11114176,1688335200,volta-redonda-csa,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,11.0,,,100,Ended,finished,Volta Redonda,volta-redonda,Volta Redonda,Football,football,1,0,VOR,False,0,6982,BR,Brazil,[],#52b030,#52b030,#ffffff,CSA,csa,CSA,Football,football,1,0,CSA,False,0,2010,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,8.0,1688342367.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688342369,4.0,BR,BR,1.0,,,,,,1.91,3.0,4.2
lPsZnQb,1,False,,,,False,11114172,1688425200,aa-altos-nautico,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,11.0,,,100,Ended,finished,Náutico,nautico,Náutico,Football,football,1,0,NAU,False,0,2011,BR,Brazil,[],#52b030,#52b030,#ffffff,AA Altos,aa-altos,Altos,Football,football,1,0,ALT,,0,228199,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1688432113.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688432118,2.0,BR,BR,,,,,,,1.62,3.6,4.5
yPsEhRd,1,False,,,,False,11328354,1688425200,sao-jose-america-rn,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,11.0,,,100,Ended,finished,São José,sao-jose,São José,Football,football,1,0,SAJ,,0,480379,BR,Brazil,[],#52b030,#52b030,#ffffff,América-RN,america-rn,América-RN,Football,football,1,0,ARN,False,0,2023,BR,Brazil,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1688432155.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688432158,2.0,BR,BR,,,,,,,1.95,3.1,3.75
JacsXInc,1,False,False,,4.0,False,11389833,1688315400,universidad-de-concepcion-arturo-fernandez-vial,False,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,0,False,False,1221,False,False,0,9133,2.0,Round 2,,100,Ended,finished,Universidad de Concepción,universidad-de-concepcion,U. de Concepción,Football,football,1,0,UCO,,0,5034,CL,Chile,[],#52b030,#52b030,#ffffff,Arturo Fernández Vial,arturo-fernandez-vial,Fernández Vial,Football,football,1,0,ART,,0,284197,CL,Chile,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1688322537.0,"['time.injuryTime1', 'time.injuryTime2', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688322548,,CL,CL,,,,,1.0,,1.55,3.6,5.0
inbsxGX,1,False,True,True,1.0,False,11397490,1688324400,deportes-puerto-montt-deportes-temuco,False,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,0,False,False,1221,False,False,0,9133,,,,100,Ended,finished,Deportes Temuco,deportes-temuco,Temuco,Football,football,1,0,DTM,,0,119072,CL,Chile,[],#52b030,#52b030,#ffffff,Deportes Puerto Montt,deportes-puerto-montt,Puerto Montt,Football,football,1,0,PUM,,0,3158,CL,Chile,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1688328329.0,"['status.code', 'status.description', 'status.type']",1688331230,3.0,CL,CL,,,,,,-1.0,1.85,3.4,3.75
anbsbnb,1,True,True,True,1.0,False,11389831,1688335200,universidad-catolica-santiago-wanderers,False,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,0,False,False,1221,False,False,0,9133,2.0,Round 2,,100,Ended,finished,Universidad Católica,universidad-catolica,Universidad Católica,Football,football,1,0,UC,False,0,3151,CL,Chile,[],#52b030,#52b030,#ffffff,Santiago Wanderers,santiago-wanderers,Wanderers,Football,football,1,0,SW,,0,3150,CL,Chile,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1688342206.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688342210,2.0,CL,CL,,,,,,,1.44,4.0,5.5
mnbsnnb,2,False,True,True,1.0,False,11389926,1688425200,ohiggins-audax-italiano,False,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,Copa Chile,copa-chile,Chile,chile,Football,football,1,49,chile,0,False,False,1221,False,False,0,9133,3.0,Round 3,,100,Ended,finished,Audax Italiano,audax-italiano,Audax Italiano,Football,football,1,0,AUD,False,0,3162,CL,Chile,[],#52b030,#52b030,#ffffff,O'Higgins,ohiggins,O'Higgins,Football,football,1,0,OHF,,0,3163,CL,Chile,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,7.0,1688429059.0,"['status.code', 'status.description', 'status.type']",1688432205,4.0,CL,CL,,,,,,,2.1,3.25,3.25
cavbsBHgc,2,True,True,True,1.0,False,11379741,1688405400,national-bank-of-egypt-pyramids-fc,False,Egypt Cup,egypt-cup,Egypt,egypt,Football,football,1,305,egypt,Egypt Cup,egypt-cup,Egypt,egypt,Football,football,1,305,egypt,0,False,False,2305,False,False,0,4480,27.0,Quarterfinal,4.0,100,Ended,finished,National Bank of Egypt,national-bank-of-egypt,National Bank,Football,football,1,0,NBE,False,0,266626,EG,Egypt,[],#52b030,#52b030,#ffffff,Pyramids FC,pyramids-fc,Pyramids,Football,football,1,0,PYR,False,0,175002,EG,Egypt,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0,2.0,1688409588.0,"['status.code', 'status.description', 'status.type']",1688412419,2.0,EG,EG,,1.0,,,,,4.75,3.3,1.7
fRcsQld,2,True,,,,False,10991202,1688306400,nomme-kalju-tallinna-kalev,False,Premium Liiga,premium-liiga,Estonia,estonia,Football,football,1,92,estonia,Premium Liiga,premium-liiga,Estonia,estonia,Football,football,1,92,estonia,0,False,False,178,False,False,0,618,19.0,,,100,Ended,finished,Nõmme Kalju,nomme-kalju,Kalju,Football,football,1,0,KAL,False,0,8091,EE,Estonia,[],#52b030,#52b030,#ffffff,Tallinna Kalev,tallinna-kalev,T. Kalev,Football,football,1,0,KAL,,0,7105,EE,Estonia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,,1688310120.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2', 'awayScore.normaltime']",1688313181,,EE,EE,,1.0,,,,,1.55,3.8,5.0
Wqbsqwfb,1,True,,,,False,10991204,1688313600,flora-tallinn-tartu-jk-tammeka,False,Premium Liiga,premium-liiga,Estonia,estonia,Football,football,1,92,estonia,Premium Liiga,premium-liiga,Estonia,estonia,Football,football,1,92,estonia,0,False,False,178,False,False,0,618,19.0,,,100,Ended,finished,Flora Tallinn,flora-tallinn,Flora,Football,football,1,0,FLO,False,0,3346,EE,Estonia,[],#52b030,#52b030,#ffffff,Tartu JK Tammeka,tartu-jk-tammeka,Tammeka,Football,football,1,0,TAR,False,0,138566,EE,Estonia,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,1688317500.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688320389,,EE,EE,1.0,,,,,,1.18,6.5,12.0
YajsZaj,2,False,True,True,1.0,False,11258750,1688400000,portugal-u19-poland-u19,False,"U19 European Championship, Group A",u19-european-championship-group-a,Europe,europe,Football,football,1,1465,europe,U19 European Championship,u19-european-championship,Europe,europe,Football,football,1,1465,europe,0,False,False,258,True,False,0,4600,1.0,,,100,Ended,finished,Poland U19,poland-u19,Poland,Football,football,1,0,POL,False,0,22548,PL,Poland,[],#52b030,#52b030,#ffffff,Portugal U19,portugal-u19,Portugal,Football,football,1,0,POR,False,0,22549,PT,Portugal,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,6.0,1688404227.0,"['status.code', 'status.description', 'status.type']",1688407299,3.0,,,,,,,,,5.75,3.8,1.5
xajsNaj,2,True,True,True,1.0,False,11258751,1688410800,malta-u19-italy-u19,False,"U19 European Championship, Group A",u19-european-championship-group-a,Europe,europe,Football,football,1,1465,europe,U19 European Championship,u19-european-championship,Europe,europe,Football,football,1,1465,europe,0,False,False,258,True,False,0,4600,1.0,,,100,Ended,finished,Malta U19,malta-u19,Malta,Football,football,1,0,MLT,False,0,22538,MT,Malta,[],#52b030,#52b030,#ffffff,Italy U19,italy-u19,Italy,Football,football,1,0,ITA,False,0,22522,IT,Italy,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,4.0,1688429728.0,['time.currentPeriodStart'],1688434350,1.0,,,,1.0,,,,,29.0,13.0,1.05
cVsxXi,3,False,,,,False,11030123,1688310000,ff-jaro-eif,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,FF Jaro,ff-jaro,Jaro,Football,football,1,0,JAR,,0,2252,FI,Finland,[],#52b030,#52b030,#ffffff,EIF,eif,EIF,Football,football,1,0,EIF,False,0,22372,FI,Finland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1688316727.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688316731,3.0,FI,FI,,,,,,,3.0,3.1,2.3
wVsyV,1,False,,,,False,11030124,1688310000,kapa-gnistan,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,Gnistan,gnistan,Gnistan,Football,football,1,0,GNI,,0,2271,FI,Finland,[],#52b030,#52b030,#ffffff,KäPa,kapa,KäPa,Football,football,1,0,KAP,False,0,2273,FI,Finland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1688316559.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688316563,,FI,FI,,,,,,,1.45,4.75,4.75
eVsxtj,2,False,,,,False,11030122,1688310000,japs-tps,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,JäPS,japs,JäPS,Football,football,1,0,JAP,,0,23422,FI,Finland,[],#52b030,#52b030,#ffffff,TPS,tps,TPS,Football,football,1,0,TPS,False,0,2254,FI,Finland,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,5.0,1688317000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688317004,,FI,FI,,,,,,,3.0,3.5,2.1
lVsUXi,3,False,,,,False,11030121,1688311800,hifk-salpa,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,HIFK,hifk,HIFK,Football,football,1,0,HIFK,,0,2261,FI,Finland,[],#52b030,#52b030,#ffffff,SalPa,salpa,SalPa,Football,football,1,0,SAL,,0,22394,FI,Finland,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,6.0,1688318550.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688318552,,FI,FI,,1.0,,,,,1.8,3.6,4.0
RFJsBGJ,1,False,,,,False,11382974,1688299200,persita-tangerang-barito-putera,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Barito Putera,barito-putera,Barito Putera,Football,football,1,0,BAR,False,0,86542,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persita Tangerang,persita-tangerang,Persita,Football,football,1,0,PER,False,0,86576,ID,Indonesia,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1688303040.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688305995,,ID,ID,,,,,,,1.95,3.4,3.3
qrebsVYAb,3,True,,,,False,11382976,1688371200,borneo-fc-persik-kediri,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Persik Kediri,persik-kediri,Persik Kediri,Football,football,1,0,PKE,False,0,135866,ID,Indonesia,[],#52b030,#52b030,#ffffff,Borneo FC,borneo-fc,Borneo,Football,football,1,0,SAM,False,0,189945,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,,,1.0,1.0,0.0,,,3.0,1688377863.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688377865,2.0,ID,ID,,,,,,,2.6,3.25,2.4
trNbsBuRb,1,False,,,,False,11382977,1688371200,rans-nusantara-persikabo-1973,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,RANS Nusantara,rans-nusantara,RANS Nusantara,Football,football,1,0,RAN,False,0,230976,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persikabo 1973,persikabo-1973,Persikabo 1973,Football,football,1,0,PER,False,0,220868,ID,Indonesia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,,1688378002.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688378006,,ID,ID,1.0,1.0,,,,,3.0,3.4,2.05
wOAbsrrNb,1,False,,,,False,11382978,1688385600,bhayangkara-presisi-indonesia-fc-psis-semarang,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,PSIS Semarang,psis-semarang,PSIS Semarang,Football,football,1,0,SEM,False,0,189471,ID,Indonesia,[],#52b030,#52b030,#ffffff,Bhayangkara Presisi Indonesia FC,bhayangkara-presisi-indonesia-fc,Bhayangkara FC,Football,football,1,0,BHA,False,0,220867,ID,Indonesia,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,7.0,1688392596.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688392599,1.0,ID,ID,,,,,,,2.7,3.3,2.3
VKAsoreb,3,True,,,,False,11382975,1688385600,persija-jakarta-psm-makassar,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Persija Jakarta,persija-jakarta,Persija,Football,football,1,0,PEJ,False,0,64295,ID,Indonesia,[],#52b030,#52b030,#ffffff,PSM Makassar,psm-makassar,PSM,Football,football,1,0,MAK,False,0,135864,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,6.0,1688392559.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688392563,2.0,ID,ID,,,,,,,2.0,3.25,3.25
fyosNIo,2,True,,,,False,11035437,1688302800,caspiy-aktau-astana,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,13.0,,,100,Ended,finished,Caspiy Aktau,caspiy-aktau,Caspiy,Football,football,1,0,KAS,False,0,36688,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Astana,astana,Astana,Football,football,1,0,FCA,False,0,36155,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,,1688307000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688310072,,KZ,KZ,,,,,,,5.75,4.33,1.4
ghcsmhc,1,True,,,,False,11035453,1688306400,fc-tobol-atyrau,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,FC Tobol,fc-tobol,Tobol,Football,football,1,0,TOB,False,0,5362,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Atyrau,atyrau,Atyrau,Football,football,1,0,ATY,False,0,5356,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,1688313711.0,['time.currentPeriodStart'],1688313713,,KZ,KZ,1.0,,,,,,1.8,3.5,3.75
qhcsAhuc,1,True,,,,False,11035450,1688310000,fc-ordabasy-aksu,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,FC Ordabasy,fc-ordabasy,Ordabasy,Football,football,1,0,ORD,False,0,5366,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Aksu,aksu,Aksu,Football,football,1,0,AKS,,0,297875,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,,1688317010.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688317013,,KZ,KZ,,,,,,,1.3,4.75,7.0
FwosHwo,3,True,,,,False,11070060,1688396400,fk-metta-fk-tukums-2000,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,0,False,False,197,False,False,0,1279,21.0,,,100,Ended,finished,FK Tukums 2000,fk-tukums-2000,Tukums 2000,Football,football,1,0,TUK,,0,36080,LV,Latvia,[],#52b030,#52b030,#ffffff,FK Metta,fk-metta,METTA,Football,football,1,0,MEL,,0,36082,LV,Latvia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1688403139.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688403143,1.0,LV,LV,,,,,,,2.3,3.4,2.6
Wgcsdhc,3,True,,,,False,11070061,1688403600,valmiera-fc-fk-auda,False,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,Virsliga,virsliga,Latvia,latvia,Football,football,1,163,latvia,0,False,False,197,False,False,0,1279,21.0,,,100,Ended,finished,FK Auda,fk-auda,Auda,Football,football,1,0,AUD,,0,5346,LV,Latvia,[],#52b030,#52b030,#ffffff,Valmiera FC,valmiera-fc,Valmiera,Football,football,1,0,VAL,False,0,5353,LV,Latvia,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1688410440.0,['cardsCode'],1688410442,1.0,LV,LV,,1.0,,,,,2.62,3.0,2.5
QoHsobAc,1,True,,,,False,11328657,1688309700,fk-kauno-zalgiris-siauliai-fa,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Kauno Žalgiris,fk-kauno-zalgiris,Kauno Žalgiris,Football,football,1,0,KAZ,False,0,80741,LT,Lithuania,[],#52b030,#52b030,#ffffff,Šiauliai FA,siauliai-fa,Šiauliai,Football,football,1,0,SIA,,0,312564,LT,Lithuania,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,,1688313480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688316572,,LT,LT,,,,,,,3.2,3.1,2.15
VgcsNho,2,True,,,,False,11328658,1688317200,fk-zalgiris-fk-banga-gargzdai,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Banga Gargždai,fk-banga-gargzdai,Banga,Football,football,1,0,BAN,False,0,35388,LT,Lithuania,[],#52b030,#52b030,#ffffff,FK Žalgiris,fk-zalgiris,Žalgiris,Football,football,1,0,ZAL,False,0,5345,LT,Lithuania,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,,1688324241.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688324244,,LT,LT,,,,,,,13.0,5.0,1.2
TgcsJEtb,2,True,,,,False,11328659,1688317200,fk-suduva-marijampole-fc-hegelmann,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Sūduva Marijampolė,fk-suduva-marijampole,Sūduva,Football,football,1,0,SUD,False,0,5343,LT,Lithuania,[],#52b030,#52b030,#ffffff,FC Hegelmann,fc-hegelmann,Hegelmann,Football,football,1,0,HEG,False,0,171484,LT,Lithuania,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,1688323791.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688323794,,LT,LT,,,,,,,3.8,3.6,1.75
